"A very good presentation where genuine issues were discussed and a clear conclusion is provided. See my comments below.I suggest giving a bit more details ofthe content in terms of who is going to talk about what.The introduction was a bit too quick and content could be richer as the slide onlyhad “algorithm?”Needto set a context at the beginning and narrow down the topic so thatstakeholders are more specific.  However,it is good that you discussed the positive aspects and relate that to thestakeholders. A very good examples when discussing the negative aspects.However, some issues need to be explained such as political polarization. Somegood examples were mentioned but I would like them to be listed in slides andexplained especially when it comes to reporting surveys and facts.",68.4
Good work team!Really good to showcase the product features and there is a clear storyline on video. The final cut video is a significant improvement on your 1st cut. I appreciate the effort.,69.0
"Agenda; Agenda and minutes submitted as a single     document. A good agenda on a separate document should include the date,     time, location, attendees and the chairperson for the meeting so there is     no confusion. To ensure your meeting is effective it is     important the objective of the meeting is obvious. This could be included     in the heading or as a separate section at the top of the meeting. For     example: To seek feedback from our Industry mentor on what is working well     and what needs to be done differently with our project but obviously it     needs to be done in a separate document.;Minutes:;·;;;;;;;The key basics of the minutes are goodTemplate could have beenbetter. It's worth having a look at other templateoptions to see if this template is the best fit for the purpose of your minutes/ your content. Team members or other stakeholders who could not attend themeeting need to understand from the minutes.GENERAL HINTS:;A couple of general hints for agendas and minutes:;Agenda:Why important: A good agenda ensures there is a clear objective for the meeting and that the discussion flows in a logical order to achieve that objective within the time allocated.What information should be included in the agenda:;The basics: The first key part is the basics to ensure there is no confusion for attendees: Date, time, location, attendees and who is chairing the meeting.;;The objective: The next critical part is the objective, this can be included in the title of the meeting and / or included in the top of the agenda if more details are needed.;Discussion points: The next component is listing the points to be discussed. These can be done as statement or questions, for example, “Determining stakeholder needs” or “how do we understand our stakeholders needs?”. It is important that the points to be discussed are described in a way that is obvious to attendees of what is needing to be achieved. It is also important that they are listed in order of priority if unrelated or ordered in the most logical flow to achieve the objective of the meeting. This is particularly relevant where drawing out information or decisions are needed to make sense of the next point for discussion.What other information should be included:Prework is assigned if relevant: The agenda should also set out any preparation required of the attendees so they come prepared and decisions can be made more thoroughly and efficiently.Names are allocated to each discussion point: This will depend on the objective and type of meeting. Names should be allocated to a discussion point if there is an expectation that a particular attendee will facilitate or lead that section of the discussion.;Broad times are allocated to each discussion point: Similarly, broad times should be allocated to each discussion point or section to help keep the discussion to time and ensure that all key discussion points are covered and the objective achieved.;;Minutes:Why important: Minutes are an important written record of the key outcomes, decisions and actions made during a meeting so the team and anyone unable to attend has an accurate summary of what was agreed and everyone is clear on what actions need to be taken after the meeting.;What information should be communicated in the minutes: The minutes should include:The basics: Who attended the meeting and who couldn’t make it (who was an apology), date, location, chair,Summary of the team’s decisions: Include the critical points and actions that lead to the decision or action item and any other important insights, risks or issues that might be significant to someone who could not attend.Summary of the actions: arising from the meeting including who is responsible for the action and when it needs to be completed.How much to write:;Be as brief and concise as possible. Ask yourself, will point x matter in three weeks time?Structure of minutes:;Choose a template that makes it easy for any member who was absent to understand what they need to know and do. Use bullet points, bold or underline to highlight actions / who / deadline. Compare various templates on the internet and choose the version that suits your team the best. Ensure you have a clear logical meeting agenda for the minutes to be based on. Use agenda headings to make the minutes easier to follow. Keep your minute template consistent for future meetings.",67.0
Remember to explain abbreviations such as ML.The advantages of AI need to focus on judgment.Your presentation could have more specifically answered the topic question.,68.0
"Overall, very good agenda and meetingminute. The template is easy to follow.What could be improved:-In both agenda and meeting minute, nofacilitator identified. Time clearly estimated for each agenda item. Purpose ofeach agenda item and who is responsible clearly explained.-In your attendee list, are all teammembers? Not clear who else is attending the meeting.-Objective of the meeting could be clearer.Yes, it is a problem statement presentation, but you could have thought aboutwhat exactly as a team you want to get out of the team or was there something youwanted to focus on and get IM’s feedback on. This would also help you framegood questions to ask. - Discussion points/feedback andaction items are very clearly capture, but action items should have estimateddeadlines. You could further improve by organising the discussion points as peragenda item. -One day late submission",74.0
"What worked well in your report:Executive summary acted as a stand alone documentPurpose and objective of the report was clearPoints were generally well made, practical and insightful.;Good structure to support your points.Formatting and use of bullet points to keep the report succinctWays to improve:Check the auto-generate format that makes sure no mistake in the title or contentSome of the recommendations were very high level and needed further elaboration. It should be clear to the reader what specific actions the reader should take to implement them.Some of the issues were glossed over. The issues should be analysed in enough depth to enable the reader to understand / persuade the reader why the issue is important to the company and what the implications and risks would be for the business. One way to address this is to include case studies or facts of why “issue x” could be a problem. Considering the issues faced by virtual teams, multidisciplinary teams and cross cultural teams is a good way to start structuring your thinking.;",64.0
"What worked well in your report:Formatting and use of bullet points to keep the report succinctHad great structure and read like a business report, very good exec summary structure, the challenges were very well made ( focused on multicultural and communication issues). Executive summary acted as a stand-alone documentThe purpose and objective of the report was clearWays to improve:A number of key challenges/insights critical to the success of high performing teams could be thereImplications of Tuckman's stages of team development - eg. the Realisation that previously high performing / productive teams may revert back to forming or storming stages as a result of new team members and losing productivity. New teams go through multiple stages before achieving high performance. If measures are not put in place there is a risk that teams may not evolve past conflict and remain dysfunctional (storming) etc etc.Elaboration on why the Z Process is important to consider – ie. risk that the new teams no longer have the complementary workflow strengths/skills needed to complete their projects successfully (mix of creators, advancers, refiners and executors).Thank you Nivedha, good luck with your final exam!",74.0
Very good work in addressing the issues raised based on the first cut video. The audio is making it more interesting now and it is good that you have highlighted some other important features in your application. Good luck with the expo.  ,74.0
"Well done presentation.;Good introduction and context provided.The team did have cohesiveness and had a flow in the presentation as a team and was catchy.;The slides were good and had a minimalistic design.;The stakeholders positively and negatively impacted were well identified. Could have highlighted more the ethical aspects in the positive impact, well done in the concerns.;The agenda should have been addedThe conclusion should have had the Ethical dilemma part clearly mentioned about regulations on AI.;",80.0
Provided some useful suggestions. It does not just cover whatneeds to be improved but also what the team has done well. The additionalfeedback in the last section was detailed and useful.What could be improved:·;;;;;;Good you tried empathising withthe audience-IM. It would have been even better if you further triedunderstanding their needs and behaviour-what they would prefer to see on thesite.·;;;;;;Describe what could be donedifferently rather than state what is “good / bad / wrong / right” as you didin parts of your feedback. Keep your feedback free of judgement.,68.0
Please find theattached feedback for the first cut of your product video below: ,79.0
"What worked well in your report:Read like a business report – focused on the problem, insights and actionable recommendations on how to address the problemExecutive summary acted as a stand alone documentPurpose and objective of the report was clearPoints were generally well made, practical and insightful.;Good structure to support your points.Formatting and use of bullet points to keep the report succinctWays to improve:Some of the recommendations were very high level and needed further elaboration. It should be clear to the reader what specific actions the reader should take to implement them.;;Some of the issues were glossed over. The issues should be analysed in enough depth to enable the reader to understand / persuade the reader why the issue is important to the company and what the implications and risks would be for the business. One way to address this is to include case studies or facts of why “issue x” could be a problem. Considering the issues faced by virtual teams, multidisciplinary teams and cross cultural teams is a good way to start structuring your thinking.;The focus should be on the practical application of the theory - not the theory itself. The report should be focused on the problem and practical solutions / insights to help the reader understand and address that problem. ",73.0
"Good agenda, however missing chairperson,Minutes could have been better. The discussion did not recorded properly.; No need to record who said what, record key points; and outcomes. The next steps also did not stated clearly.How to improve:Agenda:Why important: Agood agenda ensures there is a clear objective for the meeting and that thediscussion flows in a logical order to achieve that objective within the timeallocated.What informationshould be included in the agenda: The basics: Thefirst key part is the basics to ensure there is no confusion for attendees:Date, time, location, attendees and who is chairing the meeting.; The objective: Thenext critical part is the objective, this can be included in the title of themeeting and / or included in the top of the agenda if more details are needed. Discussion points:The next component is listing the points to be discussed. These can be done asstatement or questions, for example, “Determining stakeholder needs” or “how dowe understand our stakeholders needs?”. It is important that the points to bediscussed are described in a way that is obvious to attendees of what isneeding to be achieved. It is also important that they are listed in order ofpriority if unrelated or ordered in the most logical flow to achieve theobjective of the meeting. This is particularly relevant where drawing outinformation or decisions are needed to make sense of the next point fordiscussion.What otherinformation should be included:Prework is assignedif relevant: The agenda should also set out any preparation required of theattendees so they come prepared and decisions can be made more thoroughly andefficiently.Names are allocatedto each discussion point: This will depend on the objective and type ofmeeting. Names should be allocated to a discussion point if there is anexpectation that a particular attendee will facilitate or lead that section ofthe discussion. Broad times areallocated to each discussion point: Similarly, broad times should be allocatedto each discussion point or section to help keep the discussion to time andensure that all key discussion points are covered and the objective achieved. ;Minutes:Why important:Minutes are an important written record of the key outcomes, decisions andactions made during a meeting so the team and anyone unable to attend has anaccurate summary of what was agreed and everyone is clear on what actions needto be taken after the meeting. What informationshould be communicated in the minutes: The minutes should include:The basics: Whoattended the meeting and who couldn’t make it (who was an apology), date,location, chair,Summary of theteam’s decisions: Include the critical points and actions that lead to thedecision or action item and any other important insights, risks or issues thatmight be significant to someone who could not attend.Summary of theactions: arising from the meeting including who is responsible for the actionand when it needs to be completed.How much to write:Be as brief and concise as possible. Ask yourself, will point x matter in threeweeks time?Structure ofminutes: Choose a template that makes it easy for any member who was absent tounderstand what they need to know and do. Use bullet points, bold or underlineto highlight actions / who / deadline. Compare various templates on theinternet and choose the version that suits your team the best. Ensure you havea clear logical meeting agenda for the minutes to be based on. Use agendaheadings to make the minutes easier to follow. Keep your minute templateconsistent for future meetings.",63.0
"Overall is good.1. Check the content for each slide, not too much info as the background2. Language expression3. Story line is clear",75.0
"Ways to improve:The executive summary did not act completely as a stand alone document that could be read separately from the report. A good exec summary assumes the reader will not read further and therefore includes a succinct summary of the key points and recommendations.The report should clearly include the purpose of the report (either in the introduction or in a separate section). In this case, to provide insights into the key characteristics of a high performing team; the potential challenges that may prevent the new global teams from performing; and recommendations for how the company should address these potential challenges.Some of the issues were glossed over. The issues should be analysed in enough depth to enable the reader to understand / persuade the reader why the issue is important to the company and what the implications and risks would be for the business. One way to address this is to include case studies or facts of why “issue x” could be a problem. Considering the issues faced by virtual teams, multidisciplinary teams and cross cultural teams is a good way to start structuring your thinking.;Be careful not to overly summarise (gloss) over the recommendations. It should be clear to the reader why they are important and what specific actions the reader should take to implement them.; For example, you could include examples or case studies for some of the broader recommendations so the reader knows how to implement.Put recommendations in a separate section so they don’t get “lost” in the report.Number headings, include more subheadings to break up large sections of text and greater use of bullet points to make the report more succinct and easier to read.;Ensure your report is written for your audience - it needs to be focused on the needs of a senior executive in your organisation, not your Monash tutor.;",60.0
Very good work in addressing the issues raised based on the first cut video. The audio is making it more interesting now and it is good that you have highlighted some other important features in your application. Good luck with the expo.  ,74.0
"Excellent work. Problem, solution and benefits very clear. Great job on incorporating the feedback. An terrific video!",85.0
Well done on the clip. Great work on incorporating the feedback. Solution and problem are much clearer. The only thing missing was information on the pre-cycling checklist - what is it and what is the benefit for me (the user).,75.0
"Thanks for the submission.;The audience of the IM page is the industry mentors. you will need to provide MP14 a critique of their page and whether it is designed in a way to suit the needs of IM.There has to be constructive feedback given to the team reviewed. The content is not only about team description. The IM page does not include sufficient details about the project (e.g. user stories, testing details, etc.). The IM page you reviewed needs significant improvement in terms of content and suggestions should be made.;",62.0
"Executive summaryacted as a stand alone document and covered significant points completelywithout requiring the reader read on in order to make sense of them.The table of contents’ formatting is not to a professionalstandardTry breaking up walls of text into paragraphs or bulletpoints so that they are more legible/ digestible (the table was a good idea)This is a business report. Page numbers, a meaningfulheader and consistent formatting is expected.;The narrativecould have been more business oriented. For example, business relatedimplications such as profitability, reputability, performance etc.Furtherelaboration on the recommendations through specificity would have made themmore actionable and practical (timeframes, for how long, how often, when do youknow when you’re done etc)",71.0
"Very good identification of the characteristics of a high-performing team Clear report structure with meaningful labels and headings, making it easy to identify each section and what it is about. Ways to improve:Not sure what it means that the purpose of the report is to increase productivityThe scope should be about what would be covered in the report. It has nothing to do with areas. The challenges were mainly culture-focused with no insights on issues about working virtually and team development stages. The recommendations were briefly mentioned, making it hard to put into practice. They were not related to the challenges identified earlier. ",58.5
Well written;Suggestions are useful and actionable,75.0
"What worked well in your report:Executive summary acted as a stand alone documentIssues were discussed clearly and explained. Good structure to support your points.Formatting and use of bullet points to keep the report succinct.Ways to improve:Executive summary could also be in bullet points for clarity. Introduction should be brief, stating the objective and purpose of the report. One short paragraph is sufficient. Further details and analysis of the challenges could be provided and supported by examples to highlight the impact. Challenges could also discuss more critical issues related to team building and virtual teams.Most recommendations are about culture. Practical recommendations should be provided that are easy to put into practice.",70.5
"What worked well in your report:·; ;·;;;;;;;;Recommendationswere succinct, useful, and delivered in a way that the reader could readilyimplement.;·;;;;;;;;Good structureto support your points.·;;;;;;;;Formatting anduse of bullet points to keep the report succinctWays to improve:·;;;;;;;;Rememberthe audience and purpose of a business report. This is not an essay. The focusshould be on the practical application of the theory - not the theory itself.The report should be focused on the problem and practical solutions/insights tohelp the reader understand and address that problem. The reader should be ableto walk away with practical and tangible recommendations they can implement.·;;;;;;;;Theexecutive summary did not act completely as a stand-alone document that couldbe read separately from the report. A good exec summary assumes the reader willnot read further and therefore includes a succinct summary of the key pointsand recommendations.·;;;;;;;;Thereport should clearly include the purpose of the report (either in theintroduction or in a separate section). In this case, to provide insights intothe key characteristics of a high performing team; the potential challengesthat may prevent the new global teams from performing; and recommendations forhow the company should address these potential challenges.·;;;;;;;;Someof the issues were glossed over. The issues should be analysed in enough depthto enable the reader to understand/persuade the reader why the issue isimportant to the company and what the implications and risks would be for thebusiness. One way to address this is to include case studies or facts of why“issue x” could be a problem. Considering the issues faced by virtual teams,multidisciplinary teams and cross-cultural teams is a good way to startstructuring your thinking.;·;;;;;;;;Becareful not to overly summarise (gloss) over the recommendations. It should beclear to the reader why they are important and what specific actions the readershould take to implement them.; For example, you could include examples orcase studies for some of the broader recommendations, so the reader knows howto implement them.;·;;;;;;;;Ensureyour report is written for your audience - it needs to be focused on the needsof a senior executive in your organisation, not your Monash tutor.;",55.0
Well done on the clip.  Great work on incorporating the feedback. The only thing is the video did not finish properly. Katherine ,85.0
"Agenda - 27Minutes - 28Should have included the Chairperson/ facilitator role. Also, the time allocated to discussion points missing. Time should be the hour mentioned clearly and not Studio 1. Also, location and online meeting details missing.A better template should have been chosen. The agenda should be a standalone document that is sent out before the meeting and minutes is after the meeting. So they are two different documents.;Objectives provided which had a logical flow.There were no Separate points for discussion provided, however since the minutes are merged along with the agenda the discussion points had a hint of it however not very clearly written.The minutes of the meeting have been merged with Agenda.;The action items are mentioned along with the person responsible and due date good work there. The discussions and the outcomes could have been better captured.;",55.0
"Team TE8,;Good job!; Some very useful feedbackand articulated well. You did particularly well on the key aspects of givingconstructive feedback:·;;;;;;;;Be specific and give reasons – explain your feedback: To help the personunderstand why it should change·;;;;;;;;Don’t judge: Describe what could be done differently rather than state what is“good / bad / wrong / right”·;;;;;;;;Be helpful: Offer suggestions for improvementImprovement areas:Visual design - should also point out that the page has retractionenabled on a few sections. This is a very good feature as it declutters &amp; easy to follow.; Include a video can be introduced as it is useful to create high impact.;Type of Device used for review – consider tablet &amp; PC as well forusabilityInfo to inform IMs that feed Content section could add–; Timeline;of progress (IM iskeen to know);Keep the good work up!Katherine",72.0
"What went well:Read like a business report – focused on the problem, insights and actionable recommendations on how to address the problem (rather than focused on theory).Executive summary acted as a stand alone documentPurpose and objective of the report was clearPoints on cultural diversity and communications are well made.What can be further improved:A number of key challenges / insights critical to the success of high performing teams were missing. For example,Implications of Tuckmans stages of team development - eg. Realisation that previously high performing / productive teams may revert back to forming or storming stages as a result of new team members and losing productivity.;Challenges associated with working virtually and time zone differences.Elaboration on why the Z Process is important to consider – ie. risk that the new teams no longer have the complementary workflow strengths/skills needed to complete their projects successfully (mix of creators, advancers, refiners and executors).Some recommendations need to be explained further, making it much more practical for the management to take actions.;",65.0
Well written;Suggestions are useful and actionableInstructions on how to fill the form should have been removed,73.0
"Feedback:Agenda: Objective of the meeting was not clear: To ensure your meeting is effective it is important the objective of the meeting is obvious. This could be included in the heading or as a separate section at the top of the meeting. For example: To seek feedback from our Industry mentor on what is working well and what needs to be done differently with our projectAgenda:;Chairperson/ minute taker not specifiedAgenda:;Location is far too vague (was it a Zoom meeting? It Agenda:;seems so in the minutes)Minutes: The outcomes are not actionable and specific enough. If everyone's responsible, no one is responsible (think of how your Trello/ Leankit cards are constructed). Which individual is responsible for that action item and when is it due?GENERAL HINTS:A couple of general hints for agendas and minutes:Agenda:Why important: A good agenda ensures there is a clear objective for the meeting and that the discussion flows in a logical order to achieve that objective within the time allocated.What information should be included in the agenda:;The basics: The first key part is the basics to ensure there is no confusion for attendees: Date, time, location, attendees and who is chairing the meeting.;;The objective: The next critical part is the objective, this can be included in the title of the meeting and / or included in the top of the agenda if more details are needed.;Discussion points: The next component is listing the points to be discussed. These can be done as statement or questions, for example, “Determining stakeholder needs” or “how do we understand our stakeholders needs?”. It is important that the points to be discussed are described in a way that is obvious to attendees of what is needing to be achieved. It is also important that they are listed in order of priority if unrelated or ordered in the most logical flow to achieve the objective of the meeting. This is particularly relevant where drawing out information or decisions are needed to make sense of the next point for discussion.What other information should be included:Prework is assigned if relevant: The agenda should also set out any preparation required of the attendees so they come prepared and decisions can be made more thoroughly and efficiently.Names are allocated to each discussion point: This will depend on the objective and type of meeting. Names should be allocated to a discussion point if there is an expectation that a particular attendee will facilitate or lead that section of the discussion.;Broad times are allocated to each discussion point: Similarly, broad times should be allocated to each discussion point or section to help keep the discussion to time and ensure that all key discussion points are covered and the objective achieved.;;Minutes:Why important: Minutes are an important written record of the key outcomes, decisions and actions made during a meeting so the team and anyone unable to attend has an accurate summary of what was agreed and everyone is clear on what actions need to be taken after the meeting.;What information should be communicated in the minutes: The minutes should include:The basics: Who attended the meeting and who couldn’t make it (who was an apology), date, location, chair,Summary of the team’s decisions: Include the critical points and actions that lead to the decision or action item and any other important insights, risks or issues that might be significant to someone who could not attend.Summary of the actions: arising from the meeting including who is responsible for the action and when it needs to be completed.How much to write:;Be as brief and concise as possible. Ask yourself, will point x matter in three weeks time?Structure of minutes:;Choose a template that makes it easy for any member who was absent to understand what they need to know and do. Use bullet points, bold or underline to highlight actions / who / deadline. Compare various templates on the internet and choose the version that suits your team the best. Ensure you have a clear logical meeting agenda for the minutes to be based on. Use agenda headings to make the minutes easier to follow. Keep your minute template consistent for future meetings.",60.0
"Excellent work. Problem, solution and benefits very clear. Great job on incorporating the feedback. An terrific video!",85.0
"Team TE6,;Some very useful feedback and well explained.;You didparticularly well on the key aspects of giving constructive feedback: Be specific and give reasons – explain your feedback:     To help the person understand why it should change Don’t judge: Describe what could be done differently     rather than state what is “good / bad / wrong / right” Be helpful: Offer suggestions for improvementImprovement AreasAudience – totallymisunderstood. It refer to people who have COPD issues.;             Audio/Visual Features –; Video could be included adding “Caption” to enable text display for hearing  impaired users;  It would have been better;if you  addressed the paper using third person team TE7.;  Type of Device used for review – consider  tablet, laptop &amp; PC for usability  Info to inform IMs that feed Content section  could add – detailed documentation is missing along with Timeline;of  progress, i.e. iteration 2 and other minutes.  Other – slideshow is fantastic to present text-based solutions.  Katherine  ;   ",72.0
"What worked well in your report:·; ;; ; ; Challenges wereexplained so the reader could understand what the implications/problems wouldbe for the organisation·;;;;;;;;Recommendationswere succinct, useful, and delivered in a way that the reader could readilyimplement.;·;;;;;;;;Good structureto support your points.·;;;;;;;;Formatting anduse of bullet points to keep the report succinctWays to improve:·;;;;;;;;Rememberthe audience and purpose of a business report. This is not an essay. The focusshould be on the practical application of the theory - not the theory itself.The report should be focused on the problem and practical solutions/insights tohelp the reader understand and address that problem. The reader should be ableto walk away with practical and tangible recommendations they can implement.·;;;;;;;;Theexecutive summary did not act completely as a stand-alone document that couldbe read separately from the report. A good exec summary assumes the reader willnot read further and therefore includes a succinct summary of the key pointsand recommendations.·;;;;;;;;Thereport should clearly include the purpose of the report (either in theintroduction or in a separate section). In this case, to provide insights intothe key characteristics of a high performing team; the potential challengesthat may prevent the new global teams from performing; and recommendations forhow the company should address these potential challenges.·;;;;;;;;Someof the issues were glossed over. The issues should be analysed in enough depthto enable the reader to understand/persuade the reader why the issue isimportant to the company and what the implications and risks would be for thebusiness. One way to address this is to include case studies or facts of why“issue x” could be a problem. Considering the issues faced by virtual teams,multidisciplinary teams and cross-cultural teams is a good way to startstructuring your thinking.;·;;;;;;;;Becareful not to overly summarise (gloss) over the recommendations. It should beclear to the reader why they are important and what specific actions the readershould take to implement them.; For example, you could include examples orcase studies for some of the broader recommendations, so the reader knows howto implement them.·; ; ;;Ensureyour report is written for your audience - it needs to be focused on the needsof a senior executive in your organisation, not your Monash tutor.;·;;;;;;;;Checkyour English expression through a third party before submitting to ensure yourmessage can be clearly understood.;",58.0
Great job. Some very useful feedback and well explained. You did particularly well on the key aspects of giving constructive feedback. Some general hints on giving constructive feedback: Be specific and give reasons – explain your feedback: To help the person understand why it should changeDon’t judge: Describe what could be done differently rather than state what is “good / bad / wrong / right”Be helpful: Offer suggestions for improvement,70.0
"Excellent work. Problem, solution and benefits very clear. Great job on incorporating the feedback. One thing could improve - purpose to help people from Iran with their mental health, could also add to settle in their new home Australia given your community services &amp; language aid program will facilitate this huge transition to a new country. Katherine",80.0
,72.0
